"","year","week","game_id","home","away"
"2713",2017,5,400934519,"Kansas State","Baylor"
"2714",2017,5,400944986,"Kent State","Buffalo"
"2715",2017,5,400933876,"Kentucky","Eastern Michigan"
"2716",2017,5,400944844,"Louisiana Monroe","Coastal Carolina"
"2717",2017,5,400938624,"Louisiana Tech","South Alabama"
"2718",2017,5,400937484,"Louisville","Murray State"
"2719",2017,5,400933877,"LSU","Troy"
"2720",2017,5,400935366,"Michigan State","Iowa"
"2721",2017,5,400935367,"Minnesota","Maryland"
"2722",2017,5,400937485,"NC State","Syracuse"
"2723",2017,5,400945263,"New Mexico","Air Force"
"2724",2017,5,400934576,"Notre Dame","Miami (OH)"
"2725",2017,5,400935287,"Oregon","California"
"2726",2017,5,400935288,"Oregon State","Washington"
"2727",2017,5,400935368,"Penn State","Indiana"
"2728",2017,5,400937486,"Pittsburgh","Rice"
"2729",2017,5,400935369,"Rutgers","Ohio State"
"2730",2017,5,400944987,"San Diego State","Northern Illinois"
"2731",2017,5,400941809,"SMU","Connecticut"
"2732",2017,5,400938626,"Southern Mississippi","North Texas"
"2733",2017,5,400935285,"Stanford","Arizona State"
"2734",2017,5,400941811,"Temple","Houston"
"2735",2017,5,400933878,"Tennessee","Georgia"
"2736",2017,5,400933879,"Texas A&M","South Carolina"
"2737",2017,5,400934520,"Texas Tech","Oklahoma State"
"2738",2017,5,400941813,"Tulsa","Navy"
"2739",2017,5,400985406,"UCF","Memphis"
"2740",2017,5,400935286,"UCLA","Colorado"
"2741",2017,5,400938890,"UMass","Ohio"
"2742",2017,5,400945266,"UNLV","San José State"
"2743",2017,5,400945262,"Utah State","BYU"
"2744",2017,5,400937481,"Virginia Tech","Clemson"
"2745",2017,5,400937482,"Wake Forest","Florida State"
"2746",2017,5,400935284,"Washington State","USC"
"2747",2017,5,400944905,"Western Michigan","Ball State"
"2748",2017,5,400935370,"Wisconsin","Northwestern"
"2749",2017,5,400944845,"Wyoming","Texas State"
"2750",2017,4,400945259,"Air Force","San Diego State"
"2751",2017,4,400937478,"Appalachian State","Wake Forest"
"2752",2017,4,400935277,"Arizona","Utah"
"2753",2017,4,400935278,"Arizona State","Oregon"
"2754",2017,4,400933864,"Arkansas","Texas A&M"
"2755",2017,4,400934515,"Baylor","Oklahoma"
"2756",2017,4,400945258,"Boise State","Virginia"
"2757",2017,4,400938616,"Buffalo","Florida Atlantic"
"2758",2017,4,400935279,"California","USC"
"2759",2017,4,400944901,"Central Michigan","Miami (OH)"
"2760",2017,4,400938614,"Charlotte","Georgia State"
"2761",2017,4,400937470,"Clemson","Boston College"
"2762",2017,4,400944843,"Coastal Carolina","Western Illinois"
"2763",2017,4,400935281,"Colorado","Washington"
"2764",2017,4,400941838,"Connecticut","East Carolina"
"2765",2017,4,400944902,"Eastern Michigan","Ohio"
"2766",2017,4,400937472,"Florida State","NC State"
"2767",2017,4,400933865,"Georgia","Mississippi State"
"2768",2017,4,400937473,"Georgia Tech","Pittsburgh"
"2769",2017,4,400934518,"Houston","Texas Tech"
"2770",2017,4,400935359,"Indiana","Georgia Southern"
"2771",2017,4,400935360,"Iowa","Penn State"
"2772",2017,4,400934514,"Kansas","West Virginia"
"2773",2017,4,400933866,"Kentucky","Florida"
"2774",2017,4,400944842,"Louisiana","Louisiana Monroe"
"2775",2017,4,400937474,"Louisville","Kent State"
"2776",2017,4,400933867,"LSU","Syracuse"
"2777",2017,4,400935361,"Maryland","UCF"
"2778",2017,4,400941805,"Memphis","Southern Illinois"
"2779",2017,4,400937475,"Miami","Toledo"
"2780",2017,4,400934575,"Michigan State","Notre Dame"
"2781",2017,4,400938617,"Middle Tennessee","Bowling Green"
"2782",2017,4,400933868,"Missouri","Auburn"
"2783",2017,4,400941804,"Navy","Cincinnati"
"2784",2017,4,400935362,"Nebraska","Rutgers"
"2785",2017,4,400938619,"New Mexico State","UTEP"
"2786",2017,4,400937471,"North Carolina","Duke"
"2787",2017,4,400938618,"North Texas","UAB"
"2788",2017,4,400935363,"Ohio State","UNLV"
"2789",2017,4,400934516,"Oklahoma State","TCU"
"2790",2017,4,400935364,"Purdue","Michigan"
"2791",2017,4,400938615,"Rice","Florida International"
"2792",2017,4,400945260,"San José State","Utah State"
"2793",2017,4,400941806,"SMU","Arkansas State"
"2794",2017,4,400944841,"South Alabama","Idaho"
"2795",2017,4,400933869,"South Carolina","Louisiana Tech"
"2796",2017,4,400941803,"South Florida","Temple"
"2797",2017,4,400935280,"Stanford","UCLA"
"2798",2017,4,400933870,"Tennessee","UMass"
"2799",2017,4,400938620,"Texas State","UT San Antonio"
"2800",2017,4,400944818,"Troy","Akron"
"2801",2017,4,400934561,"Tulane","Army"
"2802",2017,4,400941807,"Tulsa","New Mexico"
"2803",2017,4,400933871,"Vanderbilt","Alabama"
"2804",2017,4,400937477,"Virginia Tech","Old Dominion"
"2805",2017,4,400935283,"Washington State","Nevada"
"2806",2017,4,400938621,"Western Kentucky","Ball State"
"2807",2017,4,400944903,"Western Michigan","Wagner"
"2808",2017,4,400945261,"Wyoming","Hawai'i"
"2809",2017,3,400934517,"Akron","Iowa State"
"2810",2017,3,400933854,"Alabama","Colorado State"
"2811",2017,3,400944838,"Arkansas State","Arkansas-Pine Bluff"
"2812",2017,3,400933855,"Auburn","Mercer"
"2813",2017,3,400944900,"Ball State","Tennessee Tech"
"2814",2017,3,400945256,"Boise State","New Mexico"
"2815",2017,3,400934574,"Boston College","Notre Dame"
"2816",2017,3,400944899,"Buffalo","Colgate"
"2817",2017,3,400935349,"BYU","Wisconsin"
"2818",2017,3,400933858,"California","Ole Miss"
"2819",2017,3,400938606,"Charlotte","North Carolina A&T"
"2820",2017,3,400935271,"Colorado","Northern Colorado"
"2821",2017,3,400934506,"Duke","Baylor"
"2822",2017,3,400937468,"East Carolina","Virginia Tech"
"2823",2017,3,400933856,"Florida","Tennessee"
"2824",2017,3,400938607,"Florida Atlantic","Bethune-Cookman"
"2825",2017,3,400933857,"Georgia","Samford"
"2826",2017,3,400938610,"Houston","Rice"
"2827",2017,3,400935351,"Iowa","North Texas"
"2828",2017,3,400938611,"Louisiana Monroe","Southern Mississippi"
"2829",2017,3,400937461,"Louisville","Clemson"
"2830",2017,3,400938609,"Marshall","Kent State"
"2831",2017,3,400935270,"Memphis","UCLA"
"2832",2017,3,400941801,"Miami (OH)","Cincinnati"
"2833",2017,3,400935352,"Michigan","Air Force"
"2834",2017,3,400935353,"Minnesota","Middle Tennessee"
"2835",2017,3,400933859,"Mississippi State","LSU"
"2836",2017,3,400933860,"Missouri","Purdue"
"2837",2017,3,400937465,"NC State","Furman"
"2838",2017,3,400935354,"Nebraska","Northern Illinois"
"2839",2017,3,400945257,"Nevada","Idaho State"
"2840",2017,3,400944837,"New Mexico State","Troy"
"2841",2017,3,400935355,"Northwestern","Bowling Green"
"2842",2017,3,400934507,"Ohio","Kansas"
"2843",2017,3,400934563,"Ohio State","Army"
"2844",2017,3,400934508,"Oklahoma","Tulane"
"2845",2017,3,400937464,"Old Dominion","North Carolina"
"2846",2017,3,400935356,"Penn State","Georgia State"
"2847",2017,3,400934509,"Pittsburgh","Oklahoma State"
"2848",2017,3,400935357,"Rutgers","Morgan State"
"2849",2017,3,400935276,"San Diego State","Stanford"
"2850",2017,3,400944840,"South Alabama","Alabama A&M"
"2851",2017,3,400933861,"South Carolina","Kentucky"
"2852",2017,3,400941799,"South Florida","Illinois"
"2853",2017,3,400937466,"Syracuse","Central Michigan"
"2854",2017,3,400934510,"TCU","SMU"
"2855",2017,3,400941800,"Temple","UMass"
"2856",2017,3,400933862,"Texas A&M","Louisiana"
"2857",2017,3,400944836,"Texas State","Appalachian State"
"2858",2017,3,400934512,"Texas Tech","Arizona State"
"2859",2017,3,400941802,"Toledo","Tulsa"
"2860",2017,3,400938612,"UAB","Coastal Carolina"
"2861",2017,3,400934511,"USC","Texas"
"2862",2017,3,400938613,"UT San Antonio","Southern"
"2863",2017,3,400935272,"Utah","San José State"
"2864",2017,3,400935269,"UTEP","Arizona"
"2865",2017,3,400933863,"Vanderbilt","Kansas State"
"2866",2017,3,400937467,"Virginia","Connecticut"
"2867",2017,3,400937469,"Wake Forest","Utah State"
"2868",2017,3,400935275,"Washington","Fresno State"
"2869",2017,3,400935274,"Washington State","Oregon State"
"2870",2017,3,400934513,"West Virginia","Delaware State"
"2871",2017,3,400938608,"Western Kentucky","Louisiana Tech"
"2872",2017,3,400944839,"Western Michigan","Idaho"
"2873",2017,3,400935273,"Wyoming","Oregon"
"2874",2017,2,400944893,"Akron","Arkansas-Pine Bluff"
"2875",2017,2,400933841,"Alabama","Fresno State"
"2876",2017,2,400944831,"Appalachian State","Savannah State"
"2877",2017,2,400935258,"Arizona","Houston"
"2878",2017,2,400935259,"Arizona State","San Diego State"
"2879",2017,2,400933842,"Arkansas","TCU"
"2880",2017,2,400934562,"Army","Buffalo"
"2881",2017,2,400938605,"Ball State","UAB"
"2882",2017,2,400934498,"Baylor","UT San Antonio"
"2883",2017,2,400937453,"Boston College","Wake Forest"
"2884",2017,2,400944897,"Bowling Green","South Dakota"
"2885",2017,2,400935263,"BYU","Utah"
"2886",2017,2,400935268,"California","Weber State"
"2887",2017,2,400933843,"Clemson","Auburn"
"2888",2017,2,400935262,"Colorado","Texas State"
"2889",2017,2,400945254,"Colorado State","Abilene Christian"
"2890",2017,2,400935240,"Duke","Northwestern"
"2891",2017,2,400938600,"Florida International","Alcorn State"
"2892",2017,2,400944832,"Georgia Southern","New Hampshire"
"2893",2017,2,400937455,"Georgia Tech","Jacksonville State"
"2894",2017,2,400944833,"Idaho","UNLV"
"2895",2017,2,400935241,"Illinois","Western Kentucky"
"2896",2017,2,400934499,"Iowa State","Iowa"
"2897",2017,2,400934500,"Kansas","Central Michigan"
"2898",2017,2,400934501,"Kansas State","Charlotte"
"2899",2017,2,400944896,"Kent State","Howard"
"2900",2017,2,400933846,"Kentucky","Eastern Kentucky"
"2901",2017,2,400933849,"Louisiana Tech","Mississippi State"
"2902",2017,2,400933847,"LSU","Chattanooga"
"2903",2017,2,400935242,"Maryland","Towson"
"2904",2017,2,400944894,"Miami (OH)","Austin Peay"
"2905",2017,2,400935243,"Michigan","Cincinnati"
"2906",2017,2,400935244,"Michigan State","Western Michigan"
"2907",2017,2,400933850,"Missouri","South Carolina"
"2908",2017,2,400937458,"NC State","Marshall"
"2909",2017,2,400944898,"Nevada","Toledo"
"2910",2017,2,400944834,"New Mexico","New Mexico State"
"2911",2017,2,400937456,"North Carolina","Louisville"
"2912",2017,2,400944895,"Northern Illinois","Eastern Illinois"
"2913",2017,2,400933845,"Notre Dame","Georgia"
"2914",2017,2,400934502,"Ohio State","Oklahoma"
"2915",2017,2,400933848,"Ole Miss","UT Martin"
"2916",2017,2,400935264,"Oregon","Nebraska"
"2917",2017,2,400935265,"Oregon State","Minnesota"
"2918",2017,2,400935245,"Penn State","Pittsburgh"
"2919",2017,2,400935246,"Rutgers","Eastern Michigan"
"2920",2017,2,400938601,"SMU","North Texas"
"2921",2017,2,400934503,"South Alabama","Oklahoma State"
"2922",2017,2,400938604,"Southern Mississippi","Southern"
"2923",2017,2,400937459,"Syracuse","Middle Tennessee"
"2924",2017,2,400941797,"Temple","Villanova"
"2925",2017,2,400933851,"Tennessee","Indiana State"
"2926",2017,2,400934504,"Texas","San José State"
"2927",2017,2,400933852,"Texas A&M","Nicholls"
"2928",2017,2,400944835,"Troy","Alabama State"
"2929",2017,2,400941798,"Tulsa","Louisiana"
"2930",2017,2,400935261,"UCLA","Hawai'i"
"2931",2017,2,400938602,"UMass","Old Dominion"
"2932",2017,2,400935260,"USC","Stanford"
"2933",2017,2,400945253,"Utah State","Idaho State"
"2934",2017,2,400938603,"UTEP","Rice"
"2935",2017,2,400933853,"Vanderbilt","Alabama A&M"
"2936",2017,2,400935347,"Virginia","Indiana"
"2937",2017,2,400937460,"Virginia Tech","Delaware"
"2938",2017,2,400935266,"Washington","Montana"
"2939",2017,2,400935267,"Washington State","Boise State"
"2940",2017,2,400934505,"West Virginia","East Carolina"
"2941",2017,2,400935348,"Wisconsin","Florida Atlantic"
"2942",2017,2,400945255,"Wyoming","Gardner-Webb"
"2943",2017,1,400945246,"Air Force","VMI"
"2944",2017,1,400933827,"Alabama","Florida State"
"2945",2017,1,400935251,"Arizona","Northern Arizona"
"2946",2017,1,400953417,"Arizona State","NC State"
"2947",2017,1,400935247,"Arizona State","New Mexico State"
"2948",2017,1,400933828,"Arkansas","Florida A&M"
"2949",2017,1,400953325,"Arkansas State","Middle Tennessee"
"2950",2017,1,400934570,"Army","Fordham"
"2951",2017,1,400953391,"Army","San Diego State"
"2952",2017,1,400933829,"Auburn","Georgia Southern"
"2953",2017,1,400953411,"Auburn","UCF"
"2954",2017,1,400934489,"Baylor","Liberty"
"2955",2017,1,400944830,"Boise State","Troy"
"2956",2017,1,400953398,"Boston College","Iowa"
"2957",2017,1,400945031,"BYU","Portland State"
"2958",2017,1,400944890,"Central Michigan","Rhode Island"
"2959",2017,1,400941787,"Cincinnati","Austin Peay"
"2960",2017,1,400953413,"Clemson","Alabama"
"2961",2017,1,400937447,"Clemson","Kent State"
"2962",2017,1,400938888,"Coastal Carolina","UMass"
"2963",2017,1,400935249,"Colorado","Colorado State"
"2964",2017,1,400953324,"Colorado State","Marshall"
"2965",2017,1,400935282,"Colorado State","Oregon State"
"2966",2017,1,400941788,"Connecticut","Holy Cross"
"2967",2017,1,400937448,"Duke","North Carolina Central"
"2968",2017,1,400941790,"East Carolina","James Madison"
"2969",2017,1,400944891,"Eastern Michigan","Charlotte"
"2970",2017,1,400933830,"Florida","Michigan"
"2971",2017,1,400953386,"Florida Atlantic","Akron"
"2972",2017,1,400938592,"Florida Atlantic","Navy"
"2973",2017,1,400953387,"Florida International","Temple"
"2974",2017,1,400953397,"Florida State","Southern Mississippi"
"2975",2017,1,400945248,"Fresno State","Incarnate Word"
"2976",2017,1,400953415,"Georgia","Alabama"
"2977",2017,1,400933831,"Georgia","Appalachian State"
"2978",2017,1,400944826,"Georgia State","Tennessee State"
"2979",2017,1,400953409,"Georgia State","Western Kentucky"
"2980",2017,1,400933840,"Georgia Tech","Tennessee"
"2981",2017,1,400945249,"Hawai'i","Western Carolina"
"2982",2017,1,400953393,"Houston","Fresno State"
"2983",2017,1,400944827,"Idaho","Sacramento State"
"2984",2017,1,400935232,"Illinois","Ball State"
"2985",2017,1,400935229,"Indiana","Ohio State"
"2986",2017,1,400935233,"Iowa","Wyoming"
"2987",2017,1,400934488,"Iowa State","Northern Iowa"
"2988",2017,1,400934490,"Kansas","Southeast Missouri State"
"2989",2017,1,400934491,"Kansas State","Central Arkansas"
"2990",2017,1,400938593,"Louisiana Tech","Northwestern State"
"2991",2017,1,400933833,"LSU","BYU"
"2992",2017,1,400953414,"LSU","Notre Dame"
"2993",2017,1,400938594,"Marshall","Miami (OH)"
"2994",2017,1,400953406,"Memphis","Iowa State"
"2995",2017,1,400941789,"Memphis","Louisiana Monroe"
"2996",2017,1,400937449,"Miami","Bethune-Cookman"
"2997",2017,1,400953408,"Miami","Wisconsin"
"2998",2017,1,400935234,"Michigan State","Bowling Green"
"2999",2017,1,400959397,"Michigan State","Washington State"
"3000",2017,1,400933839,"Middle Tennessee","Vanderbilt"
"3001",2017,1,400935230,"Minnesota","Buffalo"
"3002",2017,1,400933835,"Mississippi State","Charleston Southern"
"3003",2017,1,400953405,"Mississippi State","Louisville"
"3004",2017,1,400933836,"Missouri","Missouri State"
"3005",2017,1,400953399,"Missouri","Texas"
"3006",2017,1,400953400,"Navy","Virginia"
"3007",2017,1,400935235,"Nebraska","Arkansas State"
"3008",2017,1,400945247,"New Mexico","Abilene Christian"
"3009",2017,1,400935256,"North Carolina","California"
"3010",2017,1,400938595,"North Texas","Lamar"
"3011",2017,1,400953322,"North Texas","Troy"
"3012",2017,1,400937446,"Northern Illinois","Boston College"
"3013",2017,1,400953394,"Northern Illinois","Duke"
"3014",2017,1,400953403,"Northwestern","Kentucky"
"3015",2017,1,400935236,"Northwestern","Nevada"
"3016",2017,1,400934573,"Notre Dame","Temple"
"3017",2017,1,400944892,"Ohio","Hampton"
"3018",2017,1,400953388,"Ohio","UAB"
"3019",2017,1,400953404,"Ohio State","USC"
"3020",2017,1,400953412,"Oklahoma","Georgia"
"3021",2017,1,400934492,"Oklahoma","UTEP"
"3022",2017,1,400934493,"Oklahoma State","Tulsa"
"3023",2017,1,400953416,"Oklahoma State","Virginia Tech"
"3024",2017,1,400938596,"Old Dominion","Albany"
"3025",2017,1,400933834,"Ole Miss","South Alabama"
"3026",2017,1,400953323,"Oregon","Boise State"
"3027",2017,1,400935253,"Oregon","Southern Utah"
"3028",2017,1,400935254,"Oregon State","Portland State"
"3029",2017,1,400935237,"Penn State","Akron"
"3030",2017,1,400953407,"Penn State","Washington"
"3031",2017,1,400937450,"Pittsburgh","Youngstown State"
"3032",2017,1,400959398,"Purdue","Arizona"
"3033",2017,1,400935238,"Purdue","Louisville"
"3034",2017,1,400935257,"Rice","Stanford"
"3035",2017,1,400935250,"Rutgers","Washington"
"3036",2017,1,400945250,"San Diego State","UC Davis"
"3037",2017,1,400945251,"San José State","Cal Poly"
"3038",2017,1,400941786,"San José State","South Florida"
"3039",2017,1,400954523,"SMU","Louisiana Tech"
"3040",2017,1,400941792,"SMU","Stephen F. Austin"
"3041",2017,1,400953410,"South Carolina","Michigan"
"3042",2017,1,400933837,"South Carolina","NC State"
"3043",2017,1,400941791,"South Florida","Stony Brook"
"3044",2017,1,400953390,"South Florida","Texas Tech"
"3045",2017,1,400933832,"Southern Mississippi","Kentucky"
"3046",2017,1,400937451,"Syracuse","Central Connecticut"
"3047",2017,1,400934494,"TCU","Jackson State"
"3048",2017,1,400953401,"TCU","Stanford"
"3049",2017,1,400934495,"Texas","Maryland"
"3050",2017,1,400953402,"Texas A&M","Wake Forest"
"3051",2017,1,400944829,"Texas State","Houston Baptist"
"3052",2017,1,400934496,"Texas Tech","Eastern Washington"
"3053",2017,1,400953392,"Toledo","Appalachian State"
"3054",2017,1,400944889,"Toledo","Elon"
"3055",2017,1,400941793,"Tulane","Grambling"
"3056",2017,1,400938597,"UAB","Alabama A&M"
"3057",2017,1,400938591,"UCF","Florida International"
"3058",2017,1,400953396,"UCLA","Kansas State"
"3059",2017,1,400933838,"UCLA","Texas A&M"
"3060",2017,1,400938887,"UMass","Hawai'i"
"3061",2017,1,400945252,"UNLV","Howard"
"3062",2017,1,400935252,"USC","Western Michigan"
"3063",2017,1,400935248,"Utah","North Dakota"
"3064",2017,1,400966332,"Utah State","New Mexico State"
"3065",2017,1,400937452,"Virginia","William & Mary"
"3066",2017,1,400934497,"Virginia Tech","West Virginia"
"3067",2017,1,400937445,"Wake Forest","Presbyterian College"
"3068",2017,1,400935255,"Washington State","Montana State"
"3069",2017,1,400953395,"West Virginia","Utah"
"3070",2017,1,400938599,"Western Kentucky","Eastern Kentucky"
"3071",2017,1,400935231,"Wisconsin","Utah State"
"3072",2017,1,400953389,"Wyoming","Central Michigan"
"3073",2016,15,400868921,"Army","Navy"
"3074",2016,14,400926943,"Florida","Alabama"
"3075",2016,14,400869856,"Georgia Southern","Troy"
"3076",2016,14,400869857,"Idaho","Georgia State"
"3077",2016,14,400869858,"Louisiana Monroe","Louisiana"
"3078",2016,14,400926947,"Navy","Temple"
"3079",2016,14,400926941,"Ohio","Western Michigan"
"3080",2016,14,400869618,"Oklahoma","Oklahoma State"
"3081",2016,14,400926946,"Penn State","Wisconsin"
"3082",2016,14,400869859,"South Alabama","New Mexico State"
"3083",2016,14,400869611,"TCU","Kansas State"
"3084",2016,14,400869855,"Texas State","Arkansas State"
"3085",2016,14,400926944,"Virginia Tech","Clemson"
"3086",2016,14,400926942,"Washington","Colorado"
"3087",2016,14,400868886,"West Virginia","Baylor"
"3088",2016,14,400926948,"Western Kentucky","Louisiana Tech"
"3089",2016,14,400926949,"Wyoming","San Diego State"
"3090",2016,13,400869252,"Air Force","Boise State"
"3091",2016,13,400869068,"Alabama","Auburn"
"3092",2016,13,400869167,"Arizona","Arizona State"
"3093",2016,13,400869338,"Bowling Green","Buffalo"
"3094",2016,13,400868933,"BYU","Utah State"
"3095",2016,13,400869169,"California","UCLA"
"3096",2016,13,400869074,"Clemson","South Carolina"
"3097",2016,13,400869170,"Colorado","Utah"
"3098",2016,13,400869570,"Connecticut","Tulane"
"3099",2016,13,400869337,"Eastern Michigan","Central Michigan"
"3100",2016,13,400869069,"Florida State","Florida"
"3101",2016,13,400869255,"Fresno State","San José State"
"3102",2016,13,400869070,"Georgia","Georgia Tech"
"3103",2016,13,400868967,"Hawai'i","UMass"
"3104",2016,13,400869853,"Idaho","South Alabama"
"3105",2016,13,400869700,"Indiana","Purdue"
"3106",2016,13,400869699,"Iowa","Nebraska"
"3107",2016,13,400869596,"Iowa State","West Virginia"
"3108",2016,13,400869604,"Kansas State","Kansas"
"3109",2016,13,400869339,"Kent State","Northern Illinois"
"3110",2016,13,400869852,"Louisiana","Arkansas State"
"3111",2016,13,400869071,"Louisville","Kentucky"
"3112",2016,13,400869419,"Marshall","Western Kentucky"
"3113",2016,13,400869642,"Maryland","Rutgers"
"3114",2016,13,400869568,"Memphis","Houston"
"3115",2016,13,400869499,"Miami","Duke"
"3116",2016,13,400869336,"Miami (OH)","Ball State"
"3117",2016,13,400869417,"Middle Tennessee","Florida Atlantic"
"3118",2016,13,400869073,"Missouri","Arkansas"
"3119",2016,13,400869254,"New Mexico","Wyoming"
"3120",2016,13,400869851,"New Mexico State","Appalachian State"
"3121",2016,13,400869497,"North Carolina","NC State"
"3122",2016,13,400869701,"Northwestern","Illinois"
"3123",2016,13,400869335,"Ohio","Akron"
"3124",2016,13,400869650,"Ohio State","Michigan"
"3125",2016,13,400869416,"Old Dominion","Florida International"
"3126",2016,13,400869072,"Ole Miss","Mississippi State"
"3127",2016,13,400869171,"Oregon State","Oregon"
"3128",2016,13,400869702,"Penn State","Michigan State"
"3129",2016,13,400869500,"Pittsburgh","Syracuse"
"3130",2016,13,400869253,"San Diego State","Colorado State"
"3131",2016,13,400869572,"SMU","Navy"
"3132",2016,13,400869418,"Southern Mississippi","Louisiana Tech"
"3133",2016,13,400869172,"Stanford","Rice"
"3134",2016,13,400869571,"Temple","East Carolina"
"3135",2016,13,400869632,"Texas","TCU"
"3136",2016,13,400869067,"Texas A&M","LSU"
"3137",2016,13,400869854,"Texas State","Troy"
"3138",2016,13,400868885,"Texas Tech","Baylor"
"3139",2016,13,400869567,"Tulsa","Cincinnati"
"3140",2016,13,400869256,"UNLV","Nevada"
"3141",2016,13,400868956,"USC","Notre Dame"
"3142",2016,13,400869415,"UT San Antonio","Charlotte"
"3143",2016,13,400869420,"UTEP","North Texas"
"3144",2016,13,400869075,"Vanderbilt","Tennessee"
"3145",2016,13,400869501,"Virginia Tech","Virginia"
"3146",2016,13,400869498,"Wake Forest","Boston College"
"3147",2016,13,400869168,"Washington State","Washington"
"3148",2016,13,400869340,"Western Michigan","Toledo"
"3149",2016,13,400869703,"Wisconsin","Minnesota"
"3150",2016,12,400869056,"Alabama","Chattanooga"
"3151",2016,12,400869848,"Appalachian State","Louisiana Monroe"
"3152",2016,12,400868920,"Army","Morgan State"
"3153",2016,12,400869057,"Auburn","Alabama A&M"
"3154",2016,12,400868884,"Baylor","Kansas State"
"3155",2016,12,400869246,"Boise State","UNLV"
"3156",2016,12,400869490,"Boston College","Connecticut"
"3157",2016,12,400869330,"Bowling Green","Kent State"
"3158",2016,12,400868932,"BYU","UMass"
"3159",2016,12,400869166,"California","Stanford"
"3160",2016,12,400869331,"Central Michigan","Ohio"
"3161",2016,12,400869410,"Charlotte","Middle Tennessee"
"3162",2016,12,400869563,"Cincinnati","Memphis"
"3163",2016,12,400869164,"Colorado","Washington State"
"3164",2016,12,400869248,"Colorado State","New Mexico"
"3165",2016,12,400922541,"East Carolina","Navy"
"3166",2016,12,400869333,"Eastern Michigan","Northern Illinois"
"3167",2016,12,400869412,"Florida Atlantic","Old Dominion"
"3168",2016,12,400869411,"Florida International","Marshall"
"3169",2016,12,400869251,"Fresno State","Hawai'i"
"3170",2016,12,400869059,"Georgia","Louisiana"
"3171",2016,12,400869849,"Georgia State","Georgia Southern"
"3172",2016,12,400869494,"Georgia Tech","Virginia"
"3173",2016,12,400869562,"Houston","Louisville"
"3174",2016,12,400869694,"Illinois","Iowa"
"3175",2016,12,400869595,"Iowa State","Texas Tech"
"3176",2016,12,400869603,"Kansas","Texas"
"3177",2016,12,400869060,"Kentucky","Austin Peay"
"3178",2016,12,400922862,"LSU","Florida"
"3179",2016,12,400869695,"Michigan","Indiana"
"3180",2016,12,400869649,"Michigan State","Ohio State"
"3181",2016,12,400869696,"Minnesota","Northwestern"
"3182",2016,12,400869062,"Mississippi State","Arkansas"
"3183",2016,12,400869495,"NC State","Miami"
"3184",2016,12,400869697,"Nebraska","Maryland"
"3185",2016,12,400869249,"Nevada","Utah State"
"3186",2016,12,400869850,"New Mexico State","Texas State"
"3187",2016,12,400869496,"North Carolina","The Citadel"
"3188",2016,12,400869413,"North Texas","Southern Mississippi"
"3189",2016,12,400868955,"Notre Dame","Virginia Tech"
"3190",2016,12,400869161,"Oregon State","Arizona"
"3191",2016,12,400869492,"Pittsburgh","Duke"
"3192",2016,12,400869698,"Purdue","Wisconsin"
"3193",2016,12,400869414,"Rice","UTEP"
"3194",2016,12,400869641,"Rutgers","Penn State"
"3195",2016,12,400869247,"San José State","Air Force"
"3196",2016,12,400869565,"SMU","South Florida"
"3197",2016,12,400925661,"South Alabama","Presbyterian College"
"3198",2016,12,400869063,"South Carolina","Western Carolina"
"3199",2016,12,400869493,"Syracuse","Florida State"
"3200",2016,12,400869623,"TCU","Oklahoma State"
"3201",2016,12,400869064,"Tennessee","Missouri"
"3202",2016,12,400869065,"Texas A&M","UT San Antonio"
"3203",2016,12,400869332,"Toledo","Ball State"
"3204",2016,12,400869847,"Troy","Arkansas State"
"3205",2016,12,400869566,"Tulane","Temple"
"3206",2016,12,400869564,"UCF","Tulsa"
"3207",2016,12,400869163,"UCLA","USC"
"3208",2016,12,400869165,"Utah","Oregon"
"3209",2016,12,400869066,"Vanderbilt","Ole Miss"
"3210",2016,12,400869491,"Wake Forest","Clemson"
"3211",2016,12,400869162,"Washington","Arizona State"
"3212",2016,12,400869617,"West Virginia","Oklahoma"
"3213",2016,12,400869334,"Western Michigan","Buffalo"
"3214",2016,12,400869250,"Wyoming","San Diego State"
"3215",2016,11,400869327,"Akron","Bowling Green"
"3216",2016,11,400869049,"Alabama","Mississippi State"
"3217",2016,11,400869155,"Arizona State","Utah"
"3218",2016,11,400869050,"Arkansas","LSU"
"3219",2016,11,400869843,"Arkansas State","New Mexico State"
"3220",2016,11,400869325,"Ball State","Eastern Michigan"
"3221",2016,11,400869329,"Buffalo","Miami (OH)"
"3222",2016,11,400868931,"BYU","Southern Utah"
"3223",2016,11,400869404,"Charlotte","Rice"
"3224",2016,11,400869485,"Clemson","Pittsburgh"
"3225",2016,11,400869483,"Duke","North Carolina"
"3226",2016,11,400869558,"East Carolina","SMU"
"3227",2016,11,400869051,"Florida","South Carolina"
"3228",2016,11,400869405,"Florida Atlantic","UTEP"
"3229",2016,11,400869484,"Florida State","Boston College"
"3230",2016,11,400869052,"Georgia","Auburn"
"3231",2016,11,400869844,"Georgia Southern","Louisiana"
"3232",2016,11,400869845,"Georgia State","Louisiana Monroe"
"3233",2016,11,400869242,"Hawai'i","Boise State"
"3234",2016,11,400869560,"Houston","Tulane"
"3235",2016,11,400869689,"Indiana","Penn State"
"3236",2016,11,400869690,"Iowa","Michigan"
"3237",2016,11,400869594,"Kansas","Iowa State"
"3238",2016,11,400869326,"Kent State","Western Michigan"
